PL ID,Status,Category,Discipline,Description,Subsystem,Milestone
PL-011353,Originated,B,P,18.1:GL01 PTFE Isolation Pad to be Fixed.,PS5-60-24 - Cooling Water Tank & Pump,PS5 - Milestone E
PL-011354,Originated,B,P,18.2:Pickling & passivation to be done in rusted area,PS5-60-24 - Cooling Water Tank & Pump,PS5 - Milestone E
PL-011355,Originated,B,P,18:GL01 PTFE Isolation Pad to be Fixed.,PS5-71-20 - Diesel Fuel Day Tank,PS5 - Milestone B
PL-011356,Originated,B,P,18.1:Paint touch up to be done,PS5-71-20 - Diesel Fuel Day Tank,PS5 - Milestone B
PL-011382,Originated,A,P,Bolt torquing to de done with continuous package no.Eacop-ps6-53-01-0064,PS6-53-01 - Utility Water Storage Tank,PS6 - Milestone D
PL-011383,Originated,A,P,Bolt torquing to be done with continuous package EACOP-PS6-53-01-0072,PS6-53-04 - Water Distribution Header,PS6 - Milestone D
PL-011408,Originated,B,P,18:Hose Connection FM to be Done,PS5-60-01 - Power Generation Package A,PS5 - Milestone B
PL-011409,Originated,B,P,18.1:Wear pad support holes shall be sealed.,PS5-60-01 - Power Generation Package A,PS5 - Milestone B
PL-011410,Originated,B,P,18.2:GL01 PTFE Isolation Pad to be Fixed.,PS5-60-01 - Power Generation Package A,PS5 - Milestone B
PL-011411,Originated,B,P,18.3:Paint touch up to be done,PS5-60-01 - Power Generation Package A,PS5 - Milestone B
PL-011412,Originated,B,P,18:CTR commodity code to be add. RLMU to be done,PS5-60-01 - Power Generation Package A,PS5 - Milestone B
PL-011414,Originated,B,P,18.1:Hose Connection FM to be Done,PS5-60-01 - Power Generation Package A,PS5 - Milestone B
PL-011416,Originated,B,P,18.2:Wear pad support holes shall be sealed.,PS5-60-01 - Power Generation Package A,PS5 - Milestone B
PL-011418,Originated,B,P,18.3:GL01 PTFE Isolation Pad to be Fixed.,PS5-60-01 - Power Generation Package A,PS5 - Milestone B
PL-011419,Originated,B,P,18.4:Paint touch up to be done,PS5-60-01 - Power Generation Package A,PS5 - Milestone B
PL-011420,Originated,B,P,18:CTR commodity code to be add. RLMU to be done,PS5-60-04 - Power Generation Package B,PS5 - Milestone B
PL-011421,Originated,B,P,18.1:Hose Connection FM to be Done,PS5-60-04 - Power Generation Package B,PS5 - Milestone B
PL-011422,Originated,B,P,18.2:Wear pad support holes shall be sealed.,PS5-60-04 - Power Generation Package B,PS5 - Milestone B
PL-011423,Originated,B,P,18.3:GL01 PTFE Isolation Pad to be Fixed.,PS5-60-04 - Power Generation Package B,PS5 - Milestone B
PL-011424,Originated,B,P,18.4:Paint touch up to be done,PS5-60-04 - Power Generation Package B,PS5 - Milestone B
PL-011425,Originated,B,P,18:Hose Connection FM to be Done,PS5-60-04 - Power Generation Package B,PS5 - Milestone B
PL-011426,Originated,B,P,18.1:Wear pad support holes shall be sealed,PS5-60-04 - Power Generation Package B,PS5 - Milestone B
PL-011427,Originated,B,P,18.2:GL01 PTFE Isolation Pad to be Fixed.,PS5-60-04 - Power Generation Package B,PS5 - Milestone B
PL-011428,Originated,B,P,18.3:Paint touch up to be done,PS5-60-04 - Power Generation Package B,PS5 - Milestone B
PL-011435,Originated,B,P,"18:1"" Valve CTR commodity code to be add. RLMU to be done",PS5-60-04 - Power Generation Package B,PS5 - Milestone B
PL-011437,Originated,B,P,18.1:Hose Connection FM to be Done,PS5-60-04 - Power Generation Package B,PS5 - Milestone B
PL-011438,Originated,B,P,18.2:Wear pad support holes shall be sealed.,PS5-60-04 - Power Generation Package B,PS5 - Milestone B
PL-011440,Originated,B,P,18.3:GL01 PTFE Isolation Pad to be Fixed.,PS5-60-04 - Power Generation Package B,PS5 - Milestone B
PL-011441,Originated,B,P,18.4:Cladding Penetration to be Fix,PS5-60-04 - Power Generation Package B,PS5 - Milestone B
